asset,date,n_bars,log_ret,R_last,R_tercile_lag1_last,frac_bars_top_tercile_R,trailing_realised_vol_last,vol_tercile_lag1_last,exposure_benchmark_mean,ret_net_benchmark,exposure_overlay_w0.00_mean,ret_net_overlay_w0.00,exposure_volsizing_w0.00_mean,ret_net_volsizing_w0.00
BTC,2021-12-09,24,-0.05982616960372443,3.666974470766489e-7,2,0,0.007235835947376966,2,1,-0.05982616960372443,1,-0.05982616960372443,1,-0.05982616960372443
BTC,2021-12-10,24,-0.007664602568935798,3.7665015817997774e-7,2,0,0.007224487112819188,2,1,-0.007664602568935798,1,-0.007664602568935798,1,-0.007664602568935798
BTC,2021-12-11,24,0.04450470674333406,3.782252626918818e-7,2,0,0.007256306028231055,2,1,0.04450470674333406,1,0.04450470674333406,1,0.04450470674333406
BTC,2021-12-12,24,0.014998210383354846,3.826645366929705e-7,2,0,0.007257473202582441,2,1,0.014998210383354846,1,0.014998210383354846,1,0.014998210383354846
BTC,2021-12-13,24,-0.06985101187336355,3.772528216094764e-7,2,0,0.007332970146567763,2,1,-0.06985101187336355,1,-0.06985101187336355,1,-0.06985101187336355
BTC,2021-12-14,24,0.035049850091944286,3.763344695140138e-7,2,0,0.007407453222586149,2,1,0.035049850091944286,1,0.035049850091944286,1,0.035049850091944286
BTC,2021-12-15,24,0.009911625593998533,3.7841035097956196e-7,2,0,0.007500593628569997,2,1,0.009911625593998533,1,0.009911625593998533,1,0.009911625593998533
BTC,2021-12-16,24,-0.025911100490875926,3.781821102857423e-7,2,0,0.007421045093400008,2,1,-0.025911100490875926,1,-0.025911100490875926,1,-0.025911100490875926
BTC,2021-12-17,24,-0.031190394368652948,3.762359021539432e-7,2,0,0.007425626868857667,2,1,-0.031190394368652948,1,-0.031190394368652948,1,-0.031190394368652948
BTC,2021-12-18,24,0.014962776172276277,3.831697084532682e-7,2,0,0.007396785035149017,2,1,0.014962776172276277,1,0.014962776172276277,1,0.014962776172276277
BTC,2021-12-19,24,-0.0037604517514388536,3.8319364214932413e-7,2,0,0.007390732176837094,2,1,-0.0037604517514388536,1,-0.0037604517514388536,1,-0.0037604517514388536
BTC,2021-12-20,24,0.004481423088863766,3.7766877624433653e-7,2,0,0.007381574018691213,2,1,0.004481423088863766,1,0.004481423088863766,1,0.004481423088863766
BTC,2021-12-21,24,0.042329745711733674,3.726938640146904e-7,2,0,0.0074206887957881445,2,1,0.042329745711733674,1,0.042329745711733674,1,0.042329745711733674
BTC,2021-12-22,24,-0.0061711632350407025,3.677170899278564e-7,2,0,0.0073054849017002875,2,1,-0.0061711632350407025,1,-0.0061711632350407025,1,-0.0061711632350407025
BTC,2021-12-23,24,0.04413061948112171,3.701172161300471e-7,2,0,0.007303789091464708,2,1,0.04413061948112171,1,0.04413061948112171,1,0.04413061948112171
BTC,2021-12-24,24,3.049587296427925e-4,3.679301492274088e-7,2,0,0.00727721069614041,2,1,3.049587296427925e-4,1,3.049587296427925e-4,1,3.049587296427925e-4
BTC,2021-12-25,24,-0.007866117781010191,3.6974639238629856e-7,2,0,0.007240144579725099,2,1,-0.007866117781010191,1,-0.007866117781010191,1,-0.007866117781010191
BTC,2021-12-26,24,0.0071379977546670685,3.7464015685642496e-7,2,0,0.007106872658741662,2,1,0.0071379977546670685,1,0.0071379977546670685,1,0.0071379977546670685
BTC,2021-12-27,24,-0.0021658445649572746,3.7746159363962883e-7,2,0,0.00708462291103473,2,1,-0.0021658445649572746,1,-0.0021658445649572746,1,-0.0021658445649572746
BTC,2021-12-28,24,-0.063935528746641,3.640270608803441e-7,2,0,0.007006773368079038,2,1,-0.063935528746641,1,-0.063935528746641,1,-0.063935528746641
BTC,2021-12-29,24,-0.022866027896854654,3.6796492034321545e-7,2,0,0.007021586417869941,2,1,-0.022866027896854654,1,-0.022866027896854654,1,-0.022866027896854654
BTC,2021-12-30,24,0.014326702848021707,3.642352462420279e-7,2,0,0.006914865427503621,2,1,0.014326702848021707,1,0.014326702848021707,1,0.014326702848021707
BTC,2021-12-31,24,-0.021305544256354118,3.7549946530372586e-7,2,0,0.006980055095738232,2,1,-0.021305544256354118,1,-0.021305544256354118,1,-0.021305544256354118
BTC,2022-01-01,24,0.03383704977604891,3.7937793485766784e-7,2,0,0.00697484100870148,2,1,0.03383704977604891,1,0.03383704977604891,1,0.03383704977604891
BTC,2022-01-02,24,-0.009126468370028312,3.847564019112438e-7,2,0,0.006908177797565081,2,1,-0.009126468370028312,1,-0.009126468370028312,1,-0.009126468370028312
BTC,2022-01-03,24,-0.018175104495759757,3.4956682974852255e-7,2,0,0.00632891605210083,1,1,-0.018175104495759757,1,-0.018175104495759757,1,-0.018175104495759757
BTC,2022-01-04,24,-0.01287186920676697,3.5134232471340464e-7,2,0,0.006286145273892502,1,1,-0.01287186920676697,1,-0.01287186920676697,1,-0.01287186920676697
BTC,2022-01-05,24,-0.05487073934085264,3.4174614333903175e-7,2,0,0.006199707932908458,1,1,-0.05487073934085264,1,-0.05487073934085264,1,-0.05487073934085264
BTC,2022-01-06,24,-0.006600867100243854,3.328321581427556e-7,2,0,0.006196469543227529,1,1,-0.006600867100243854,1,-0.006600867100243854,1,-0.006600867100243854
BTC,2022-01-07,24,-0.03782702190999182,3.2662427988137093e-7,2,0,0.006240064000985856,1,1,-0.03782702190999182,1,-0.03782702190999182,1,-0.03782702190999182
BTC,2022-01-08,24,0.004076105661841243,3.279307233017365e-7,2,0,0.006247912495964415,1,1,0.004076105661841243,1,0.004076105661841243,1,0.004076105661841243
BTC,2022-01-09,24,0.004061947202637877,3.213544448637733e-7,2,0,0.0061372470470441335,1,1,0.004061947202637877,1,0.004061947202637877,1,0.004061947202637877
BTC,2022-01-10,24,-1.815614769753865e-4,3.2329480765008233e-7,2,0,0.006230529620611894,1,1,-1.815614769753865e-4,1,-1.815614769753865e-4,1,-1.815614769753865e-4
BTC,2022-01-11,24,0.0206547342589894,3.226383905313695e-7,2,0,0.006270626011349189,1,1,0.0206547342589894,1,0.0206547342589894,1,0.0206547342589894
BTC,2022-01-12,24,0.02767421111369441,3.19504932404628e-7,2,0,0.006166151349983101,1,1,0.02767421111369441,1,0.02767421111369441,1,0.02767421111369441
BTC,2022-01-13,24,-0.03186752204207062,3.162492684117849e-7,2,0,0.006103402998263935,1,1,-0.03186752204207062,1,-0.03186752204207062,1,-0.03186752204207062
BTC,2022-01-14,24,0.012611096608363126,3.150610578499029e-7,2,0,0.006036417284320753,1,1,0.012611096608363126,1,0.012611096608363126,1,0.012611096608363126
BTC,2022-01-15,24,4.988312371784387e-4,3.2056382741061803e-7,2,0,0.0060016406105193034,1,1,4.988312371784387e-4,1,4.988312371784387e-4,1,4.988312371784387e-4
BTC,2022-01-16,24,6.958458008487177e-5,3.1433771565294357e-7,2,0,0.00584937399760046,1,1,6.958458008487177e-5,1,6.958458008487177e-5,1,6.958458008487177e-5
BTC,2022-01-17,24,-0.02029998506722755,3.0843510390305655e-7,2,0,0.00578710825501107,1,1,-0.02029998506722755,1,-0.02029998506722755,1,-0.02029998506722755
BTC,2022-01-18,24,0.003187956064608834,3.0229947227972675e-7,2,0,0.005721774012161318,1,1,0.003187956064608834,1,0.003187956064608834,1,0.003187956064608834
BTC,2022-01-19,24,-0.016577199660588238,3.066684722809073e-7,2,0,0.005723339154305244,1,1,-0.016577199660588238,1,-0.016577199660588238,1,-0.016577199660588238
BTC,2022-01-20,24,-0.024263965465524152,3.1906725225480593e-7,2,0,0.005808079944400807,1,1,-0.024263965465524152,1,-0.024263965465524152,1,-0.024263965465524152
BTC,2022-01-21,24,-0.10946004113342865,3.51994712044323e-7,2,0,0.006368611641661706,1,1,-0.10946004113342865,1,-0.10946004113342865,1,-0.10946004113342865
BTC,2022-01-22,24,-0.039168504931966046,3.628487232893577e-7,2,0,0.0065552109107754174,2,1,-0.039168504931966046,1,-0.039168504931966046,1,-0.039168504931966046
BTC,2022-01-23,24,0.03392008713222796,3.798978231613621e-7,2,0,0.006708330430051356,2,1,0.03392008713222796,1,0.03392008713222796,1,0.03392008713222796
BTC,2022-01-24,24,0.011565416606404897,4.1084439686146237e-7,2,0,0.007233886728794966,2,1,0.011565416606404897,1,0.011565416606404897,1,0.011565416606404897
BTC,2022-01-25,24,0.007824997552179185,4.1037730644980384e-7,2,0,0.00731238152403521,2,1,0.007824997552179185,1,0.007824997552179185,1,0.007824997552179185
BTC,2022-01-26,24,-0.004340564476263504,4.081195474248601e-7,2,0,0.007442149575820619,2,1,-0.004340564476263504,1,-0.004340564476263504,1,-0.004340564476263504
BTC,2022-01-27,24,0.0100746379835574,4.232896447279942e-7,2,0,0.007608427020366518,2,1,0.0100746379835574,1,0.0100746379835574,1,0.0100746379835574
BTC,2022-01-28,24,0.014342692464064083,4.210570155856394e-7,2,0,0.007600511219450641,2,1,0.014342692464064083,1,0.014342692464064083,1,0.014342692464064083
BTC,2022-01-29,24,0.01125135053219266,4.2229680899348344e-7,2,0,0.007604329145845224,2,1,0.01125135053219266,1,0.01125135053219266,1,0.01125135053219266
BTC,2022-01-30,24,-0.006171252912374215,4.184643258091247e-7,2,0,0.007489647376138325,2,1,-0.006171252912374215,1,-0.006171252912374215,1,-0.006171252912374215
BTC,2022-01-31,24,0.015227485497743264,4.236687726146025e-7,2,0,0.007551184848753777,2,1,0.015227485497743264,1,0.015227485497743264,1,0.015227485497743264
BTC,2022-02-01,24,0.005381202129798889,4.187778762881137e-7,2,0,0.007584253901264333,2,1,0.005381202129798889,1,0.005381202129798889,1,0.005381202129798889
BTC,2022-02-02,24,-0.048052701818326854,4.218695865664842e-7,2,0,0.007634973557305528,2,1,-0.048052701818326854,1,-0.048052701818326854,1,-0.048052701818326854
BTC,2022-02-03,24,0.011346290337218685,4.2488033519162694e-7,2,0,0.007642954496422664,2,1,0.011346290337218685,1,0.011346290337218685,1,0.011346290337218685
BTC,2022-02-04,24,0.10810428053525349,4.4122775306948464e-7,2,0,0.007796444075324418,2,1,0.10810428053525349,1,0.10810428053525349,1,0.10810428053525349
BTC,2022-02-05,24,-0.00401183606468779,4.5001784185063374e-7,2,0,0.0077705021442347096,2,1,-0.00401183606468779,1,-0.00401183606468779,1,-0.00401183606468779
BTC,2022-02-06,24,0.023868449424225127,4.5170394814038833e-7,2,0,0.007624094487335398,2,1,0.023868449424225127,1,0.023868449424225127,1,0.023868449424225127
BTC,2022-02-07,24,0.03355872602981438,4.4192316882806034e-7,2,0,0.007623665412863016,2,1,0.03355872602981438,1,0.03355872602981438,1,0.03355872602981438
BTC,2022-02-08,24,0.004818859009443716,4.441794415980936e-7,2,0,0.007700430652753518,2,1,0.004818859009443716,1,0.004818859009443716,1,0.004818859009443716
BTC,2022-02-09,24,0.007704071252928725,4.4016905731346013e-7,2,0,0.0076287809141959975,2,1,0.007704071252928725,1,0.007704071252928725,1,0.007704071252928725
BTC,2022-02-10,24,-0.020067182774162,4.4266949484483357e-7,2,0,0.007736793153694275,2,1,-0.020067182774162,1,-0.020067182774162,1,-0.020067182774162
BTC,2022-02-11,24,-0.026469556484200286,4.4757013572873907e-7,2,0,0.007799986472814054,2,1,-0.026469556484200286,1,-0.026469556484200286,1,-0.026469556484200286
BTC,2022-02-12,24,-0.0037617658477196014,4.516538882205471e-7,2,0,0.007794538735563655,2,1,-0.0037617658477196014,1,-0.0037617658477196014,1,-0.0037617658477196014
BTC,2022-02-13,24,-0.004232328543517779,4.5537269439575736e-7,2,0,0.007762164832745582,2,1,-0.004232328543517779,1,-0.004232328543517779,1,-0.004232328543517779
BTC,2022-02-14,24,0.01183809367754836,4.5512441935920857e-7,2,0.4583333333333333,0.007798349811020395,2,1,0.01183809367754836,0.5416666666666667,-0.01323380561456605,1,0.01183809367754836
BTC,2022-02-15,24,0.0459090838252666,4.556389326982145e-7,2,0.625,0.007840254320775305,2,1,0.0459090838252666,0.375,0.02564687032368424,1,0.0459090838252666
BTC,2022-02-16,24,-0.015604786314453377,4.5559229005845053e-7,3,0.5,0.007842898733344424,2,1,-0.015604786314453377,0.5,-0.02672951640118046,1,-0.015604786314453377
BTC,2022-02-17,24,-0.07891603832555258,4.5341425204867417e-7,2,0.5416666666666666,0.007897284599308994,2,1,-0.07891603832555258,0.45833333333333337,-0.04876905570065324,1,-0.07891603832555258
BTC,2022-02-18,24,-0.013320900675944481,4.4595796360931593e-7,2,0,0.007867922665524269,2,1,-0.013320900675944481,1,-0.013320900675944481,1,-0.013320900675944481
BTC,2022-02-19,24,0.0022071536689401805,4.4110287211722464e-7,2,0,0.007737862854203692,2,1,0.0022071536689401805,1,0.0022071536689401805,1,0.0022071536689401805
BTC,2022-02-20,24,-0.043214131078804945,4.21290210759767e-7,2,0,0.007322723862492008,2,1,-0.043214131078804945,1,-0.043214131078804945,1,-0.043214131078804945
BTC,2022-02-21,24,-0.03662076262240061,4.3758990807606126e-7,2,0,0.00743303764812251,2,1,-0.03662076262240061,1,-0.03662076262240061,1,-0.03662076262240061
BTC,2022-02-22,24,0.03287155562109327,4.235926327503881e-7,2,0,0.00735324984668525,2,1,0.03287155562109327,1,0.03287155562109327,1,0.03287155562109327
BTC,2022-02-23,24,-0.02665362320664954,3.9411595066430376e-7,2,0,0.006920699365736843,2,1,-0.02665362320664954,1,-0.02665362320664954,1,-0.02665362320664954
BTC,2022-02-24,24,0.028859973950443478,3.9954957588952917e-7,2,0,0.007245983652584066,2,1,0.028859973950443478,1,0.028859973950443478,1,0.028859973950443478
BTC,2022-02-25,24,0.02301637034129201,4.0439535998410013e-7,2,0,0.007202542400990624,2,1,0.02301637034129201,1,0.02301637034129201,1,0.02301637034129201
BTC,2022-02-26,24,-0.0028920160494730284,3.937368476965211e-7,2,0,0.00702295720158628,2,1,-0.0028920160494730284,1,-0.0028920160494730284,1,-0.0028920160494730284
BTC,2022-02-27,24,-0.03673751299097435,4.065884787888225e-7,2,0,0.0071703269229082146,2,1,-0.03673751299097435,1,-0.03673751299097435,1,-0.03673751299097435
BTC,2022-02-28,24,0.13581635790142493,4.237873105145156e-7,2,0,0.007541264459636888,2,1,0.13581635790142493,1,0.13581635790142493,1,0.13581635790142493
BTC,2022-03-01,24,0.028149847931095755,4.0568827706718557e-7,2,0,0.007627571771208043,2,1,0.028149847931095755,1,0.028149847931095755,1,0.028149847931095755
BTC,2022-03-02,24,-0.011440933212459892,3.9874910206287353e-7,2,0,0.007652673337663588,2,1,-0.011440933212459892,1,-0.011440933212459892,1,-0.011440933212459892
BTC,2022-03-03,24,-0.033746510025099735,3.9744969865405895e-7,2,0,0.007677981911406003,2,1,-0.033746510025099735,1,-0.033746510025099735,1,-0.033746510025099735
BTC,2022-03-04,24,-0.08159912057944903,3.834714328402189e-7,2,0,0.007704811620466931,2,1,-0.08159912057944903,1,-0.08159912057944903,1,-0.08159912057944903
BTC,2022-03-05,24,0.006593354918444351,3.7794513374918957e-7,2,0,0.007642971404670207,2,1,0.006593354918444351,1,0.006593354918444351,1,0.006593354918444351
BTC,2022-03-06,24,-0.025192592876415624,3.631867609058953e-7,2,0,0.007433628025202015,2,1,-0.025192592876415624,1,-0.025192592876415624,1,-0.025192592876415624
BTC,2022-03-07,24,-0.010264309382845244,3.6735733688038365e-7,2,0,0.007542462318489028,2,1,-0.010264309382845244,1,-0.010264309382845244,1,-0.010264309382845244
BTC,2022-03-08,24,0.018980311010953696,3.637440112362115e-7,2,0,0.00756925006385074,2,1,0.018980311010953696,1,0.018980311010953696,1,0.018980311010953696
BTC,2022-03-09,24,0.07964523600106488,3.7760324844253583e-7,2,0,0.007734149242394483,2,1,0.07964523600106488,1,0.07964523600106488,1,0.07964523600106488
BTC,2022-03-10,24,-0.06216905313205809,3.756363679041494e-7,2,0,0.007754832212336601,2,1,-0.06216905313205809,1,-0.06216905313205809,1,-0.06216905313205809
BTC,2022-03-11,24,-0.01800531960124662,3.8496439114993904e-7,2,0,0.007860541785262328,2,1,-0.01800531960124662,1,-0.01800531960124662,1,-0.01800531960124662
BTC,2022-03-12,24,0.0013648603524134915,3.8180966680139826e-7,2,0,0.007694167984052389,2,1,0.0013648603524134915,1,0.0013648603524134915,1,0.0013648603524134915
BTC,2022-03-13,24,-0.026031396720954513,3.82761670391931e-7,2,0,0.007667046983260096,2,1,-0.026031396720954513,1,-0.026031396720954513,1,-0.026031396720954513
BTC,2022-03-14,24,0.04907693315932216,3.779233710479261e-7,2,0,0.007670315393531116,2,1,0.04907693315932216,1,0.04907693315932216,1,0.04907693315932216
BTC,2022-03-15,24,-0.009208489842056551,3.7683020672571403e-7,2,0,0.0077087735266080605,2,1,-0.009208489842056551,1,-0.009208489842056551,1,-0.009208489842056551
BTC,2022-03-16,24,0.04472127214132641,3.94078212796197e-7,2,0,0.008044073046651222,2,1,0.04472127214132641,1,0.04472127214132641,1,0.04472127214132641
BTC,2022-03-17,24,-0.004347536261803269,3.9087003646835954e-7,2,0,0.008015714389688572,2,1,-0.004347536261803269,1,-0.004347536261803269,1,-0.004347536261803269
BTC,2022-03-18,24,0.02005611183610559,3.909769695719899e-7,2,0,0.008044901795224647,2,1,0.02005611183610559,1,0.02005611183610559,1,0.02005611183610559
BTC,2022-03-19,24,0.010546202129104447,3.9057722177051466e-7,2,0,0.007959715089098702,2,1,0.010546202129104447,1,0.010546202129104447,1,0.010546202129104447
BTC,2022-03-20,24,-0.02225054971837301,3.8928257462275744e-7,2,0,0.007917153538888166,2,1,-0.02225054971837301,1,-0.02225054971837301,1,-0.02225054971837301
BTC,2022-03-21,24,-0.006675334283167974,3.8780232984876566e-7,2,0,0.007938507171639863,2,1,-0.006675334283167974,1,-0.006675334283167974,1,-0.006675334283167974
BTC,2022-03-22,24,0.0327038538314736,3.875817791939871e-7,2,0,0.007954849178774202,2,1,0.0327038538314736,1,0.0327038538314736,1,0.0327038538314736
BTC,2022-03-23,24,0.012487250142484328,3.6685403003339204e-7,2,0,0.007658481959596142,2,1,0.012487250142484328,1,0.012487250142484328,1,0.012487250142484328
BTC,2022-03-24,24,0.02482771230675685,3.649046207357601e-7,2,0,0.007611985724598213,2,1,0.02482771230675685,1,0.02482771230675685,1,0.02482771230675685
BTC,2022-03-25,24,0.0073949003249922296,3.584900961432321e-7,2,0,0.007558636424917104,2,1,0.0073949003249922296,1,0.0073949003249922296,1,0.0073949003249922296
BTC,2022-03-26,24,0.005232756542809954,3.4764860360034215e-7,2,0,0.007140997499305514,2,1,0.005232756542809954,1,0.005232756542809954,1,0.005232756542809954
BTC,2022-03-27,24,0.05049473552371152,3.4885945712958e-7,2,0,0.007106563809695537,2,1,0.05049473552371152,1,0.05049473552371152,1,0.05049473552371152
BTC,2022-03-28,24,0.006015353306688159,3.4213445957269675e-7,2,0,0.007081889712119358,2,1,0.006015353306688159,1,0.006015353306688159,1,0.006015353306688159
BTC,2022-03-29,24,0.006392622170932118,3.249143813678508e-7,2,0,0.006847580802796744,2,1,0.006392622170932118,1,0.006392622170932118,1,0.006392622170932118
BTC,2022-03-30,24,-0.008061461971731477,3.0371063420026695e-7,2,0,0.006437047803368439,1,1,-0.008061461971731477,1,-0.008061461971731477,1,-0.008061461971731477
BTC,2022-03-31,24,-0.03316225923193792,3.133134474939654e-7,2,0,0.006357428583604902,1,1,-0.03316225923193792,1,-0.03316225923193792,1,-0.03316225923193792
BTC,2022-04-01,24,0.017154857448187188,3.0999494617600374e-7,2,0,0.00629538019598268,1,1,0.017154857448187188,1,0.017154857448187188,1,0.017154857448187188
BTC,2022-04-02,24,-0.010492756398455087,3.1444951497902286e-7,2,0,0.006237519334604535,1,1,-0.010492756398455087,1,-0.010492756398455087,1,-0.010492756398455087
BTC,2022-04-03,24,0.01289529207706483,3.277514322339426e-7,2,0,0.006142237874258218,1,1,0.01289529207706483,1,0.01289529207706483,1,0.01289529207706483
BTC,2022-04-04,24,0.004163784155278178,3.298438185386894e-7,2,0,0.006175468453158815,1,1,0.004163784155278178,1,0.004163784155278178,1,0.004163784155278178
BTC,2022-04-05,24,-0.024712348032480617,3.254372720694651e-7,2,0,0.006110003473540312,1,1,-0.024712348032480617,1,-0.024712348032480617,1,-0.024712348032480617
BTC,2022-04-06,24,-0.05189154890989845,3.1289330236760357e-7,2,0,0.006006561662286578,1,1,-0.05189154890989845,1,-0.05189154890989845,1,-0.05189154890989845
BTC,2022-04-07,24,0.006702914447738413,3.145859553382997e-7,2,0,0.005943855987530534,1,1,0.006702914447738413,1,0.006702914447738413,1,0.006702914447738413
BTC,2022-04-08,24,-0.027690790208046948,3.022433391522881e-7,2,0,0.005716426807342383,1,1,-0.027690790208046948,1,-0.027690790208046948,1,-0.027690790208046948
BTC,2022-04-09,24,0.011320973243350081,2.948751050855655e-7,2,0,0.005498519381196717,1,1,0.011320973243350081,1,0.011320973243350081,1,0.011320973243350081
BTC,2022-04-10,24,-0.014224722918146296,2.8414455001447224e-7,2,0,0.005309699164904929,1,1,-0.014224722918146296,1,-0.014224722918146296,1,-0.014224722918146296
BTC,2022-04-11,24,-0.06429566637870088,2.910319250404066e-7,2,0,0.005439107992323371,1,1,-0.06429566637870088,1,-0.06429566637870088,1,-0.06429566637870088
BTC,2022-04-12,24,0.013668783266432918,2.882011436686907e-7,2,0,0.0054077921192232006,1,1,0.013668783266432918,1,0.013668783266432918,1,0.013668783266432918
BTC,2022-04-13,24,0.026378906002240268,2.946990660919305e-7,2,0,0.005429484443931799,1,1,0.026378906002240268,1,0.026378906002240268,1,0.026378906002240268
BTC,2022-04-14,24,-0.029472609115452176,2.9426936066942386e-7,2,0,0.0053996742595141395,1,1,-0.029472609115452176,1,-0.029472609115452176,1,-0.029472609115452176
BTC,2022-04-15,24,0.015275094332167415,2.54383160641361e-7,1,0,0.0048258580251698035,1,1,0.015275094332167415,1,0.015275094332167415,1,0.015275094332167415
BTC,2022-04-16,24,-0.004667035026726578,2.579160275229778e-7,1,0,0.00479495531975359,1,1,-0.004667035026726578,1,-0.004667035026726578,1,-0.004667035026726578
BTC,2022-04-17,24,-0.01748185341819011,2.569918898706364e-7,1,0,0.004726255009358816,1,1,-0.01748185341819011,1,-0.01748185341819011,1,-0.01748185341819011
BTC,2022-04-18,24,0.028081479952994405,2.701043548879058e-7,2,0,0.004896492483362527,1,1,0.028081479952994405,1,0.028081479952994405,1,0.028081479952994405
BTC,2022-04-19,24,0.01688380982043342,2.743543808818669e-7,2,0,0.004914212288878161,1,1,0.01688380982043342,1,0.01688380982043342,1,0.01688380982043342
BTC,2022-04-20,24,-0.0032892504084457526,2.7572197008938636e-7,2,0,0.004922305220670835,1,1,-0.0032892504084457526,1,-0.0032892504084457526,1,-0.0032892504084457526
BTC,2022-04-21,24,-0.021644258824606775,2.684949288025864e-7,2,0,0.004856821771147615,1,1,-0.021644258824606775,1,-0.021644258824606775,1,-0.021644258824606775
BTC,2022-04-22,24,-0.019157693144001047,2.6535264713207435e-7,2,0,0.004828577197353263,1,1,-0.019157693144001047,1,-0.019157693144001047,1,-0.019157693144001047
BTC,2022-04-23,24,-0.0070826496464309425,2.6764001693017933e-7,2,0,0.004780469267681254,1,1,-0.0070826496464309425,1,-0.0070826496464309425,1,-0.0070826496464309425
BTC,2022-04-24,24,8.187216487037016e-4,2.751378681409019e-7,2,0,0.004746769370587294,1,1,8.187216487037016e-4,1,8.187216487037016e-4,1,8.187216487037016e-4
BTC,2022-04-25,24,0.02429461818269081,2.774580385186799e-7,2,0,0.0048851672572342245,1,1,0.02429461818269081,1,0.02429461818269081,1,0.02429461818269081
BTC,2022-04-26,24,-0.058998627671994666,2.6385890082164177e-7,2,0,0.004861225326289718,1,1,-0.058998627671994666,1,-0.058998627671994666,1,-0.058998627671994666
BTC,2022-04-27,24,0.02916522265025125,2.716020139555525e-7,2,0,0.004930803371185632,1,1,0.02916522265025125,1,0.02916522265025125,1,0.02916522265025125
BTC,2022-04-28,24,0.012731382416644083,2.705505239630913e-7,2,0,0.004969055315842665,1,1,0.012731382416644083,1,0.012731382416644083,1,0.012731382416644083
BTC,2022-04-29,24,-0.029440955852101252,2.6830805743748954e-7,2,0,0.004978899738017585,1,1,-0.029440955852101252,1,-0.029440955852101252,1,-0.029440955852101252
BTC,2022-04-30,24,-0.024619557317807877,2.7008006179106387e-7,2,0,0.004948924849238378,1,1,-0.024619557317807877,1,-0.024619557317807877,1,-0.024619557317807877
BTC,2022-05-01,24,0.021365521937278798,2.758519655531349e-7,2,0,0.004902991702361502,1,1,0.021365521937278798,1,0.021365521937278798,1,0.021365521937278798
BTC,2022-05-02,24,6.703562492833817e-4,2.7083582152504713e-7,2,0,0.004905289742564405,1,1,6.703562492833817e-4,1,6.703562492833817e-4,1,6.703562492833817e-4
BTC,2022-05-03,24,-0.02025577008763464,2.636358119426883e-7,2,0,0.004865616890970385,1,1,-0.02025577008763464,1,-0.02025577008763464,1,-0.02025577008763464
BTC,2022-05-04,24,0.050517970643109485,2.608995519916996e-7,2,0,0.004883594460758492,1,1,0.050517970643109485,1,0.050517970643109485,1,0.050517970643109485
BTC,2022-05-05,24,-0.08243914112603093,2.7401272833223025e-7,2,0,0.005125820560227703,1,1,-0.08243914112603093,1,-0.08243914112603093,1,-0.08243914112603093
BTC,2022-05-06,24,-0.014476548295700485,2.8495518853571323e-7,2,0,0.005161737856648581,1,1,-0.014476548295700485,1,-0.014476548295700485,1,-0.014476548295700485
BTC,2022-05-07,24,-0.015512255585161951,2.9041047210568e-7,2,0,0.005200380242858499,1,1,-0.015512255585161951,1,-0.015512255585161951,1,-0.015512255585161951
BTC,2022-05-08,24,-0.04141786329867304,2.8618819903290165e-7,2,0,0.005219046427298089,1,1,-0.04141786329867304,1,-0.04141786329867304,1,-0.04141786329867304
BTC,2022-05-09,24,-0.12336114931122244,2.8701162255064535e-7,2,0,0.005618938353215612,1,1,-0.12336114931122244,1,-0.12336114931122244,1,-0.12336114931122244
BTC,2022-05-10,24,0.030273091847037883,3.021945504630751e-7,2,0,0.0060946922453782686,1,1,0.030273091847037883,1,0.030273091847037883,1,0.030273091847037883
BTC,2022-05-11,24,-0.06689161766128755,4.1200145481617344e-7,2,0,0.007566936812388216,2,1,-0.06689161766128755,1,-0.06689161766128755,1,-0.06689161766128755
BTC,2022-05-12,24,-0.001750162259036469,4.758352966597185e-7,3,0.4583333333333333,0.008528323519501288,2,1,-0.001750162259036469,0.5416666666666667,0.0016418746504097675,1,-0.001750162259036469
BTC,2022-05-13,24,0.009600183761468758,4.8151919605378e-7,3,1,0.008651898893445685,2,1,0.009600183761468758,0,0,1,0.009600183761468758
BTC,2022-05-14,24,0.027860376506104217,4.846755952206303e-7,3,1,0.008713281038674987,2,1,0.027860376506104217,0,0,1,0.027860376506104217
BTC,2022-05-15,24,0.04071629208688432,4.913265159318211e-7,3,1,0.008788509051028235,2,1,0.04071629208688432,0,0,1,0.04071629208688432
BTC,2022-05-16,24,-0.0481352019932008,4.961740170074824e-7,3,1,0.008952412256294829,2,1,-0.0481352019932008,0,0,1,-0.0481352019932008
BTC,2022-05-17,24,0.019331748348639394,4.957632332175589e-7,3,1,0.009018791846295412,2,1,0.019331748348639394,0,0,1,0.019331748348639394
BTC,2022-05-18,24,-0.05906315142531136,4.870396871634923e-7,3,1,0.008997572017522612,2,1,-0.05906315142531136,0,0,1,-0.05906315142531136
BTC,2022-05-19,24,0.05485809983364174,4.861438673316835e-7,3,1,0.009074865376559348,2,1,0.05485809983364174,0,0,1,0.05485809983364174
BTC,2022-05-20,24,-0.03745547015551894,4.86462962700776e-7,3,1,0.00914717123022072,2,1,-0.03745547015551894,0,0,1,-0.03745547015551894
BTC,2022-05-21,24,0.008058639162203236,4.903508633451611e-7,3,1,0.009098243487869584,2,1,0.008058639162203236,0,0,1,0.008058639162203236
BTC,2022-05-22,24,0.028977333954197222,4.957310866147243e-7,3,1,0.009134758312067684,2,1,0.028977333954197222,0,0,1,0.028977333954197222
